合并总点数：98651
x,y
-8.8817,25.6210
-8.8825,25.6167
-8.8826,25.6879
-8.8830,25.6316
-8.8835,25.6282
-8.8840,25.6084
-8.8840,25.6375
-8.8841,25.6276
-8.8841,25.6354
-8.8848,25.6250
-8.8849,25.6415
-8.8854,25.6170
-8.8854,25.6255
-8.8855,25.5932
-8.8862,25.5882
-8.8862,25.6121
-8.8863,25.6130
-8.8868,25.6202
-8.8868,25.6429
-8.8871,25.6218
-8.8875,25.6380
-8.8877,25.6031
-8.8878,25.6168
-8.8879,25.6256
-8.8893,25.6370
-8.8896,25.5959
-8.8900,25.6230
-8.8901,25.6291
-8.8904,25.7070
-8.8910,25.6204
-8.8911,25.6281
-8.8918,25.6184
-8.8920,25.6163
-8.8922,25.7280
-8.8925,25.7388
-8.8932,25.6442
-8.8962,25.6393
-8.8963,25.6382
-8.8971,25.6338
-8.8972,25.6300
-8.8977,25.6283
-8.8978,25.6289
-8.8979,25.6251
-8.8979,25.6304
-8.8983,25.6438
-8.8986,25.6468
-8.8988,25.6404
-8.8995,25.6400
-8.8995,25.6476
-8.8996,25.6586
-8.9000,25.6341
-8.9000,25.6349
-8.9000,25.6427
-8.9000,25.6447
-8.9007,25.6292
-8.9007,25.6377
-8.9009,25.6301
-8.9021,25.6324
-8.9022,25.6551
-8.9023,25.6340
-8.9025,25.6428
-8.9026,25.6303
-8.9027,25.7515
-8.9028,25.7153
-8.9030,25.6290
-8.9041,25.6176
-8.9047,25.6462
-8.9047,25.6492
-8.9055,25.7220
-8.9056,25.6376
-8.9059,25.6277
-8.9060,25.6303
-8.9064,25.6403
-8.9064,25.7289
-8.9071,25.6307
-8.9073,25.6285
-8.9085,25.6255
-8.9086,25.6564
-8.9103,25.7372
-8.9109,25.6564
-8.9111,25.6559
-8.9112,25.6521
-8.9112,25.6574
-8.9119,25.6942
-8.9123,25.6454
-8.9124,25.6460
-8.9133,25.6696
-8.9135,25.6575
-8.9137,25.6559
-8.9141,25.6526
-8.9146,25.6540
-8.9147,25.6512
-8.9147,25.6520
-8.9147,25.6598
-8.9149,25.6521
-8.9149,25.6597
-8.9155,25.6548
-8.9161,25.6445
-8.9161,25.6545
-8.9168,25.6395
-8.9171,25.7385
-8.9172,25.6599
-8.9177,25.6461
-8.9179,25.6424
-8.9181,25.6397
-8.9189,25.6573
-8.9196,25.6524
-8.9199,25.6498
-8.9199,25.7380
-8.9203,25.6547
-8.9206,25.6474
-8.9208,25.6534
-8.9213,25.6425
-8.9213,25.6505
-8.9214,25.6515
-8.9217,25.6448
-8.9217,25.6478
-8.9231,25.6426
-8.9239,25.6871
-8.9247,25.6790
-8.9253,25.6587
-8.9254,25.6794
-8.9265,25.6680
-8.9271,25.6625
-8.9276,25.6904
-8.9277,25.6576
-8.9277,25.6819
-8.9285,25.6532
-8.9288,25.6818
-8.9296,25.6647
-8.9297,25.6692
-8.9301,25.6634
-8.9302,25.6598
-8.9311,25.6656
-8.9314,25.6542
-8.9315,25.6549
-8.9315,25.6666
-8.9321,25.6591
-8.9322,25.6516
-8.9322,25.6616
-8.9324,25.6557
-8.9325,25.6680
-8.9333,25.6545
-8.9338,25.6533
-8.9344,25.6484
-8.9350,25.6645
-8.9353,25.6619
-8.9355,25.6510
-8.9358,25.6668
-8.9360,25.7467
-8.9365,25.7540
-8.9367,25.6546
-8.9371,25.6593
-8.9372,25.6556
-8.9374,25.6577
-8.9377,25.6573
-8.9378,25.6549
-8.9379,25.6596
-8.9380,25.6447
-8.9384,25.7852
-8.9385,25.6547
-8.9385,25.7391
-8.9390,25.6474
-8.9391,25.7541
-8.9444,25.6608
-8.9466,25.6436
-8.9466,25.6653
-8.9467,25.6442
-8.9469,25.6404
-8.9472,25.6387
-8.9476,25.6606
-8.9476,25.6620
-8.9480,25.6343
-8.9481,25.7672
-8.9484,25.6507
-8.9485,25.6628
-8.9490,25.6501
-8.9492,25.6579
-8.9497,25.6476
-8.9503,25.6396
-8.9503,25.6500
-8.9504,25.6426
-8.9506,25.6404
-8.9507,25.6542
-8.9507,25.7436
-8.9509,25.6505
-8.9513,25.6540
-8.9517,25.6427
-8.9526,25.6394
-8.9538,25.6614
-8.9539,25.6505
-8.9544,25.6595
-8.9548,25.6430
-8.9549,25.6456
-8.9556,25.6406
-8.9562,25.6437
-8.9566,25.6380
-8.9573,25.6360
-8.9574,25.6407
-8.9594,25.8957
-8.9603,25.6518
-8.9613,25.7006
-8.9615,25.6612
-8.9623,25.6525
-8.9627,25.6508
-8.9631,25.8226
-8.9632,25.6468
-8.9632,25.6740
-8.9633,25.6458
-8.9634,25.6798
-8.9640,25.6748
-8.9643,25.6430
-8.9645,25.6578
-8.9645,25.6615
-8.9645,25.6622
-8.9646,25.6720
-8.9652,25.6596
-8.9653,25.7656
-8.9654,25.6513
-8.9656,25.6760
-8.9658,25.6479
-8.9658,25.6546
-8.9667,25.6475
-8.9668,25.6613
-8.9670,25.6417
-8.9670,25.6502
-8.9670,25.6576
-8.9671,25.6548
-8.9673,25.6426
-8.9676,25.6453
-8.9681,25.6514
-8.9681,25.6724
-8.9687,25.7647
-8.9690,25.6649
-8.9693,25.6734
-8.9700,25.6715
-8.9704,25.6576
-8.9704,25.6657
-8.9709,25.6404
-8.9709,25.6630
-8.9714,25.6550
-8.9722,25.6577
-8.9727,25.6451
-8.9728,25.6528
-8.9739,25.6992
-8.9741,25.7738
-8.9745,25.6737
-8.9754,25.8255
-8.9775,25.6687
-8.9776,25.6677
-8.9776,25.8369
-8.9781,25.6638
-8.9783,25.6633
-8.9785,25.6596
-8.9785,25.6649
-8.9788,25.6797
-8.9788,25.6860
-8.9789,25.6939
-8.9790,25.6918
-8.9794,25.6748
-8.9794,25.6791
-8.9803,25.6682
-8.9805,25.6929
-8.9807,25.6686
-8.9808,25.6716
-8.9809,25.6694
-8.9819,25.6672
-8.9820,25.6718
-8.9822,25.6595
-8.9825,25.6943
-8.9826,25.6668
-8.9830,25.6684
-8.9832,25.6646
-8.9845,25.6769
-8.9850,25.6884
-8.9853,25.6745
-8.9856,25.8099
-8.9857,25.6574
-8.9858,25.6799
-8.9859,25.8124
-8.9860,25.6798
-8.9865,25.6646
-8.9870,25.6670
-8.9871,25.6747
-8.9876,25.6621
-8.9876,25.6710
-8.9889,25.6956
-8.9913,25.6956
-8.9925,25.6856
-8.9926,25.6847
-8.9934,25.6765
-8.9937,25.6765
-8.9939,25.6753
-8.9941,25.6768
-8.9944,25.6917
-8.9944,25.6979
-8.9953,25.6851
-8.9953,25.6988
-8.9956,25.6855
-8.9958,25.6885
-8.9959,25.6938
-8.9964,25.6836
-8.9968,25.6952
-8.9969,25.6841
-8.9970,25.6860
-8.9970,25.6887
-8.9972,25.6764
-8.9973,25.6719
-8.9976,25.6865
-8.9982,25.6788
-8.9984,25.8115
-8.9991,25.6801
-8.9992,25.6754
-8.9995,25.6842
-9.0006,25.6864
-9.0008,25.8045
-9.0012,25.6924
-9.0015,25.6815
-9.0018,25.6904
-9.0020,25.6839
-9.0028,25.6798
-9.0032,25.6740
-9.0033,25.6817
-9.0035,25.8169
-9.0036,25.6756
-9.0037,25.6733
-9.0042,25.8196
-9.0076,25.6827
-9.0091,25.6884
-9.0100,25.6817
-9.0105,25.6777
-9.0107,25.6773
-9.0109,25.6735
-9.0112,25.6718
-9.0115,25.6739
-9.0116,25.7057
-9.0119,25.6931
-9.0120,25.6955
-9.0122,25.6933
-9.0128,25.6884
-9.0130,25.6788
-9.0133,25.6772
-9.0137,25.6776
-9.0138,25.6879
-9.0148,25.6873
-9.0148,25.6919
-9.0149,25.6762
-9.0155,25.6712
-9.0160,25.6774
-9.0162,25.6708
-9.0163,25.7092
-9.0164,25.7122
-9.0168,25.6933
-9.0172,25.6935
-9.0178,25.6885
-9.0180,25.6834
-9.0181,25.6714
-9.0182,25.6810
-9.0187,25.6924
-9.0189,25.6889
-9.0190,25.6936
-9.0200,25.6760
-9.0202,25.6768
-9.0207,26.1170
-9.0227,25.6996
-9.0237,25.7102
-9.0238,25.7155
-9.0241,25.7090
-9.0245,25.7036
-9.0247,25.8816
-9.0248,25.7003
-9.0250,25.6995
-9.0261,25.6896
-9.0262,25.7275
-9.0263,25.6887
-9.0265,25.7167
-9.0268,25.7225
-9.0276,25.7006
-9.0276,25.7044
-9.0276,25.7049
-9.0279,25.7147
-9.0280,25.7052
-9.0283,25.7024
-9.0284,25.6940
-9.0287,25.6907
-9.0289,25.7187
-9.0293,25.6895
-9.0294,25.6980
-9.0294,25.7091
-9.0296,25.7026
-9.0300,25.6930
-9.0302,25.6976
-9.0307,25.6954
-9.0310,25.7310
-9.0310,25.9647
-9.0311,25.7340
-9.0318,25.7152
-9.0320,25.7101
-9.0322,25.7078
-9.0323,25.6843
-9.0330,25.7135
-9.0335,25.7004
-9.0335,25.7107
-9.0336,25.7154
-9.0338,25.6832
-9.0345,25.6978
-9.0345,26.0090
-9.0347,25.7055
-9.0362,25.6829
-9.0379,25.7163
-9.0388,25.7308
-9.0391,25.7262
-9.0391,25.7323
-9.0394,25.7258
-9.0395,25.7221
-9.0397,25.7213
-9.0398,25.7204
-9.0403,25.9124
-9.0414,25.9024
-9.0416,25.7442
-9.0419,25.8851
-9.0421,25.7393
-9.0423,25.7261
-9.0423,25.7285
-9.0428,25.7174
-9.0428,25.7217
-9.0434,25.7124
-9.0434,25.7162
-9.0436,25.7192
-9.0437,25.7293
-9.0437,25.7756
-9.0446,25.7148
-9.0447,25.7259
-9.0447,25.7627
-9.0448,25.7193
-9.0452,25.7098
-9.0459,25.7122
-9.0463,25.8826
-9.0466,25.7370
-9.0469,25.7295
-9.0473,25.7149
-9.0477,25.7352
-9.0478,25.7219
-9.0482,25.7325
-9.0486,25.9596
-9.0488,25.7171
-9.0491,25.7260
-9.0498,25.7146
-9.0503,25.7096
-9.0505,25.7173
-9.0505,25.7786
-9.0510,25.7736
-9.0514,25.8499
-9.0515,25.7724
-9.0522,25.9058
-9.0525,25.7624
-9.0525,25.9257
-9.0527,25.8539
-9.0530,25.9207
-9.0535,25.7520
-9.0548,25.7857
-9.0549,25.7808
-9.0555,25.7628
-9.0556,25.7651
-9.0559,25.7709
-9.0564,25.9403
-9.0575,25.9053
-9.0582,25.7385
-9.0584,25.7074
-9.0584,25.7409
-9.0584,25.7575
-9.0587,25.7292
-9.0588,25.7835
-9.0597,25.7288
-9.0602,25.7361
-9.0605,25.7127
-9.0605,25.9389
-9.0606,25.7612
-9.0608,25.8759
-9.0609,25.7718
-9.0618,25.7240
-9.0619,25.7642
-9.0623,25.7595
-9.0633,25.7129
-9.0635,25.7462
-9.0641,25.7339
-9.0643,25.7490
-9.0645,25.7427
-9.0653,25.7390
-9.0673,25.7907
-9.0700,25.7588
-9.0707,25.7874
-9.0715,25.7803
-9.0717,25.7444
-9.0719,25.7407
-9.0723,25.7395
-9.0725,25.7608
-9.0725,25.7704
-9.0728,25.7675
-9.0729,25.7307
-9.0731,25.7601
-9.0736,25.7547
-9.0745,25.7578
-9.0745,25.7627
-9.0746,25.7655
-9.0747,25.7470
-9.0756,25.7479
-9.0765,25.7494
-9.0782,25.7580
-9.0785,25.7605
-9.0786,25.7202
-9.0787,25.7756
-9.0795,25.7580
-9.0802,25.7192
-9.0803,25.7607
-9.0804,25.7514
-9.0804,25.8277
-9.0806,25.7407
-9.0811,25.7461
-9.0812,25.7439
-9.0817,25.7255
-9.0822,25.7206
-9.0841,25.7196
-9.0841,25.7891
-9.0868,25.8595
-9.0882,25.7267
-9.0886,25.7457
-9.0901,25.7378
-9.0910,25.7217
-9.0911,25.7476
-9.0915,25.7167
-9.0917,25.7465
-9.0917,25.7470
-9.0917,25.7488
-9.0922,25.7110
-9.0924,25.7445
-9.0926,25.7327
-9.0926,25.7496
-9.0927,25.7423
-9.0932,25.7374
-9.0936,25.7446
-9.0937,25.7474
-9.0939,25.7212
-9.0941,25.7368
-9.0944,25.7302
-9.0946,25.7413
-9.0946,25.7457
-9.0948,25.7167
-9.0952,25.7297
-9.0954,25.7202
-9.0968,25.7449
-9.0971,25.7474
-9.0972,25.7421
-9.0977,25.7372
-9.0980,25.7511
-9.0981,25.7065
-9.0982,25.7456
-9.0985,25.7462
-9.0986,25.7399
-9.0987,25.7154
-9.0991,25.7380
-9.0994,25.7426
-9.0999,25.7377
-9.1021,25.7051
-9.1036,25.7434
-9.1047,25.8020
-9.1055,25.8460
-9.1060,25.7433
-9.1063,25.7430
-9.1064,25.7392
-9.1065,25.7383
-9.1066,25.7375
-9.1066,25.7445
-9.1066,25.7937
-9.1069,25.7343
-9.1071,25.7326
-9.1072,25.7782
-9.1086,25.7443
-9.1087,25.7772
-9.1089,25.7511
-9.1092,25.7437
-9.1092,25.7455
-9.1093,25.7378
-9.1094,25.7462
-9.1096,25.7344
-9.1097,25.7441
-9.1106,25.7413
-9.1107,25.7284
-9.1107,25.7341
-9.1107,25.7464
-9.1108,25.7786
-9.1112,25.7414
-9.1112,25.7442
-9.1113,25.7736
-9.1121,25.7380
-9.1124,25.7219
-9.1127,25.7777
-9.1143,25.7416
-9.1146,25.7441
-9.1149,25.7498
-9.1151,25.7220
-9.1151,25.8793
-9.1152,25.8743
-9.1160,25.7429
-9.1161,25.7366
-9.1164,25.7443
-9.1169,25.7394
-9.1173,25.7798
-9.1176,25.7217
-9.1187,25.7899
-9.1197,25.7797
-9.1202,25.7740
-9.1202,25.7748
-9.1230,25.7742
-9.1232,25.7708
-9.1237,25.7462
-9.1238,25.7698
-9.1243,25.7347
-9.1244,25.7310
-9.1247,25.7297
-9.1249,25.7260
-9.1253,25.7794
-9.1263,25.7449
-9.1264,25.7534
-9.1267,25.7457
-9.1268,25.7965
-9.1269,25.7429
-9.1271,25.7479
-9.1272,25.7407
-9.1281,25.7401
-9.1282,25.7431
-9.1291,25.7397
-9.1292,25.7359
-9.1292,25.7535
-9.1295,25.7391
-9.1307,25.7504
-9.1312,25.7507
-9.1315,25.7564
-9.1317,25.7532
-9.1321,25.7355
-9.1326,25.7432
-9.1326,25.7495
-9.1331,25.7414
-9.1332,25.7391
-9.1334,25.7460
-9.1339,25.7410
-9.1340,25.7346
-9.1345,25.8459
-9.1367,25.8734
-9.1381,25.7417
-9.1397,25.7508
-9.1405,25.7416
-9.1406,25.7803
-9.1413,25.7363
-9.1417,25.7313
-9.1420,25.7259
-9.1423,25.7226
-9.1423,25.7565
-9.1424,25.7783
-9.1426,25.7476
-9.1427,25.7519
-9.1430,25.7229
-9.1431,25.7426
-9.1433,25.7410
-9.1441,25.7387
-9.1447,25.7316
-9.1447,25.7562
-9.1452,25.7447
-9.1455,25.7346
-9.1458,25.7302
-9.1459,25.7856
-9.1461,25.7347
-9.1465,25.7175
-9.1466,25.8638
-9.1469,25.7218
-9.1470,25.7313
-9.1475,25.7785
-9.1478,25.7499
-9.1479,25.7258
-9.1482,25.7523
-9.1487,25.7474
-9.1490,25.7253
-9.1500,25.7271
-9.1501,25.7430
-9.1502,25.7407
-9.1508,25.7331
-9.1514,25.7312
-9.1515,25.7250
-9.1522,25.8546
-9.1528,25.8636
-9.1532,25.7178
-9.1569,25.7233
-9.1593,25.7232
-9.1593,25.7242
-9.1596,25.7230
-9.1597,25.7192
-9.1599,25.7176
-9.1600,25.7245
-9.1601,25.7180
-9.1603,25.7610
-9.1610,25.7342
-9.1611,25.7402
-9.1614,25.7292
-9.1620,25.7286
-9.1621,25.7227
-9.1623,25.7311
-9.1623,25.7367
-9.1626,25.7290
-9.1630,25.7183
-9.1632,25.7268
-9.1633,25.7262
-9.1635,25.7684
-9.1635,25.8710
-9.1640,25.7263
-9.1644,25.7214
-9.1645,25.7241
-9.1654,25.7180
-9.1656,25.7595
-9.1662,25.7576
-9.1665,25.7219
-9.1670,25.7286
-9.1675,25.7216
-9.1675,25.7290
-9.1679,25.7241
-9.1685,25.7273
-9.1688,25.7277
-9.1689,25.7215
-9.1694,25.7197
-9.1701,25.7193
-9.1704,25.7646
-9.1728,25.7655
-9.1731,25.7643
-9.1735,25.7593
-9.1738,25.7539
-9.1739,25.7608
-9.1747,25.7815
-9.1754,25.7656
-9.1756,25.7824
-9.1760,25.7290
-9.1762,25.7556
-9.1763,25.7731
-9.1765,25.7724
-9.1769,25.7546
-9.1770,25.7695
-9.1775,25.7676
-9.1780,25.7735
-9.1785,25.7351
-9.1792,25.7326
-9.1793,25.7505
-9.1800,25.7255
-9.1800,25.7632
-9.1801,25.7378
-9.1805,25.7859
-9.1806,25.7394
-9.1806,25.7699
-9.1811,25.7839
-9.1815,25.7579
-9.1820,25.7678
-9.1823,25.7195
-9.1823,25.7554
-9.1824,25.7690
-9.1827,25.7504
-9.1829,25.7587
-9.1833,25.7560
-9.1835,25.8735
-9.1837,25.7479
-9.1840,25.7556
-9.1852,25.8711
-9.1862,25.7308
-9.1877,25.7919
-9.1880,25.7906
-9.1889,25.7807
-9.1891,25.7753
-9.1894,25.8128
-9.1896,25.7703
-9.1898,25.7660
-9.1903,25.8137
-9.1907,25.8087
-9.1912,25.7819
-9.1919,25.7810
-9.1920,25.7989
-9.1922,25.7763
-9.1924,25.7909
-9.1927,25.7654
-9.1929,25.7739
-9.1934,25.7949
-9.1937,25.7668
-9.1941,25.7741
-9.1943,25.7768
-9.1944,25.8271
-9.1947,25.7757
-9.1960,25.7912
-9.1963,25.7558
-9.1968,25.7793
-9.1973,25.7817
-9.1977,25.7767
-9.1978,25.7850
-9.1979,25.7903
-9.1983,25.7823
-9.1987,25.7742
-9.1990,25.8650
-9.1994,25.7770
-9.1998,25.7720
-9.2006,25.8488
-9.2025,25.7924
-9.2033,25.8132
-9.2034,25.8115
-9.2036,25.8120
-9.2049,25.7923
-9.2050,25.7916
-9.2054,25.8291
-9.2057,25.7936
-9.2057,25.8225
-9.2061,25.8172
-9.2063,25.8082
-9.2063,25.8300
-9.2071,25.8200
-9.2072,25.8221
-9.2079,25.7883
-9.2080,25.8002
-9.2080,25.8058
-9.2081,25.7867
-9.2082,25.8261
-9.2083,25.7981
-9.2084,25.8008
-9.2084,25.8103
-9.2085,25.8169
-9.2090,25.7824
-9.2090,25.8081
-9.2091,25.7891
-9.2108,25.8225
-9.2111,25.8155
-9.2112,25.8175
-9.2114,25.7821
-9.2116,25.8180
-9.2117,25.7959
-9.2120,25.8235
-9.2121,25.8236
-9.2122,25.8213
-9.2127,25.8216
-9.2131,25.8166
-9.2133,25.8182
-9.2142,25.7955
-9.2145,25.7916
-9.2148,25.7994
-9.2170,25.8286
-9.2193,25.8704
-9.2197,25.8235
-9.2198,25.8229
-9.2202,25.8179
-9.2204,25.8183
-9.2205,25.8146
-9.2217,25.8099
-9.2223,25.8245
-9.2227,25.8305
-9.2229,25.8239
-9.2230,25.8179
-9.2234,25.8186
-9.2236,25.8214
-9.2237,25.8271
-9.2239,25.8263
-9.2240,25.8221
-9.2241,25.8285
-9.2244,25.8144
-9.2245,25.8266
-9.2249,25.8216
-9.2251,25.8324
-9.2254,25.8194
-9.2254,25.8745
-9.2258,25.8183
-9.2273,25.8172
-9.2273,25.8338
-9.2277,25.8288
-9.2280,25.8219
-9.2288,25.8193
-9.2294,25.8250
-9.2295,25.8279
-9.2298,25.8168
-9.2306,25.8196
-9.2342,25.8299
-9.2350,25.8876
-9.2362,25.8348
-9.2366,25.8298
-9.2371,25.8242
-9.2373,25.8246
-9.2374,25.8209
-9.2377,25.8196
-9.2378,25.8262
-9.2396,25.8258
-9.2398,25.8242
-9.2402,25.8249
-9.2403,25.8268
-9.2405,25.8334
-9.2409,25.8227
-9.2409,25.8256
-9.2410,25.8379
-9.2412,25.8207
-9.2412,25.8276
-9.2414,25.8329
-9.2419,25.8177
-9.2421,25.8198
-9.2426,25.8207
-9.2427,25.8246
-9.2430,25.8196
-9.2431,25.8238
-9.2435,25.8334
-9.2453,25.8251
-9.2457,25.8201
-9.2459,25.8331
-9.2461,25.8206
-9.2466,25.8239
-9.2469,25.8212
-9.2471,25.8181
-9.2471,25.8309
-9.2472,25.8242
-9.2474,25.8259
-9.2518,25.8262
-9.2537,25.9087
-9.2543,25.8255
-9.2543,25.8272
-9.2546,25.8211
-9.2547,25.8205
-9.2549,25.8209
-9.2550,25.8172
-9.2553,25.8159
-9.2558,25.8175
-9.2568,25.8271
-9.2572,25.8221
-9.2574,25.8205
-9.2574,25.8265
-9.2579,25.8212
-9.2582,25.8162
-9.2585,25.8190
-9.2585,25.8247
-9.2586,25.8342
-9.2588,25.8239
-9.2589,25.8170
-9.2595,25.8862
-9.2596,25.8160
-9.2599,25.8258
-9.2603,25.8209
-9.2606,25.8200
-9.2615,25.8248
-9.2621,25.8294
-9.2629,25.8213
-9.2633,25.8164
-9.2633,25.8219
-9.2635,25.8302
-9.2639,25.8276
-9.2641,25.8304
-9.2643,25.8194
-9.2645,25.8174
-9.2648,25.8204
-9.2651,25.8222
-9.2694,25.8224
-9.2708,25.8950
-9.2714,25.8990
-9.2716,25.8284
-9.2718,25.8271
-9.2720,25.8218
-9.2722,25.8173
-9.2722,25.8222
-9.2723,25.8184
-9.2730,25.8187
-9.2743,25.8267
-9.2744,25.8233
-9.2748,25.8183
-9.2751,25.8224
-9.2751,25.8242
-9.2753,25.8177
-9.2755,25.8175
-9.2757,25.8202
-9.2758,25.8259
-9.2761,25.8209
-9.2764,25.8201
-9.2765,25.8132
-9.2766,25.8254
-9.2767,25.8151
-9.2772,25.8271
-9.2774,25.8952
-9.2775,25.8182
-9.2782,25.8162
-9.2791,25.8210
-9.2797,25.8257
-9.2803,25.8281
-9.2805,25.8175
-9.2809,25.8181
-9.2811,25.8264
-9.2812,25.8288
-9.2819,25.8156
-9.2823,25.8166
-9.2823,25.8234
-9.2824,25.8086
-9.2837,25.9053
-9.2843,25.8953
-9.2869,25.8997
-9.2870,25.8186
-9.2895,25.8196
-9.2899,25.8146
-9.2903,25.8199
-9.2904,25.8084
-9.2906,25.8030
-9.2923,25.8145
-9.2924,25.8254
-9.2929,25.8214
-9.2930,25.8136
-9.2930,25.8312
-9.2932,25.8089
-9.2934,25.8193
-9.2934,25.8221
-9.2936,25.8212
-9.2937,25.8037
-9.2937,25.8171
-9.2939,25.8064
-9.2942,25.8216
-9.2944,25.8134
-9.2948,25.8117
-9.2954,25.8133
-9.2957,25.8044
-9.2967,25.8172
-9.2974,25.8236
-9.2977,25.8476
-9.2980,25.8119
-9.2983,25.8297
-9.2987,25.8226
-9.2988,25.8093
-9.2992,25.8043
-9.2992,25.8227
-9.2995,25.8118
-9.2998,25.8100
-9.3001,25.8018
-9.3002,25.8146
-9.3006,25.8096
-9.3032,25.9174
-9.3054,25.8444
-9.3057,25.8394
-9.3058,25.8357
-9.3058,25.9001
-9.3065,25.8241
-9.3065,25.8257
-9.3066,25.8196
-9.3066,25.8763
-9.3068,25.8191
-9.3084,25.8622
-9.3086,25.8305
-9.3090,25.8347
-9.3090,25.8482
-9.3091,25.8951
-9.3092,25.8299
-9.3092,25.8543
-9.3095,25.8190
-9.3102,25.8225
-9.3105,25.8377
-9.3105,25.8533
-9.3110,25.8155
-9.3111,25.8277
-9.3111,25.8393
-9.3113,25.8105
-9.3118,25.9006
-9.3123,25.8155
-9.3127,25.8144
-9.3128,25.8546
-9.3134,25.8447
-9.3136,25.8503
-9.3138,25.7736
-9.3139,25.8329
-9.3144,25.8587
-9.3151,25.8254
-9.3153,25.8337
-9.3154,25.8361
-9.3161,25.8229
-9.3171,25.8207
-9.3188,25.7770
-9.3197,25.8507
-9.3197,25.8937
-9.3215,25.8605
-9.3218,25.8555
-9.3218,25.8604
-9.3222,25.8501
-9.3235,25.8715
-9.3248,25.8802
-9.3249,25.8499
-9.3249,25.8624
-9.3251,25.8634
-9.3254,25.8584
-9.3257,25.8457
-9.3260,25.7917
-9.3260,25.8582
-9.3261,25.7880
-9.3261,25.8514
-9.3262,25.7982
-9.3263,25.8637
-9.3265,25.8553
-9.3267,25.8414
-9.3273,25.7665
-9.3275,25.8593
-9.3275,25.9082
-9.3279,25.7978
-9.3281,25.8454
-9.3284,25.8153
-9.3299,25.7771
-9.3299,25.8606
-9.3302,25.7673
-9.3303,25.8343
-9.3303,25.8613
-9.3304,25.8737
-9.3305,25.8507
-9.3310,25.8638
-9.3317,25.8597
-9.3318,25.8521
-9.3320,25.8616
-9.3322,25.7767
-9.3323,25.8567
-9.3327,25.7629
-9.3328,25.8339
-9.3353,25.7654
-9.3353,25.8816
-9.3358,25.7810
-9.3368,25.9034
-9.3372,25.8910
-9.3372,25.8947
-9.3388,25.8615
-9.3393,25.8561
-9.3403,25.8825
-9.3406,25.8868
-9.3412,25.8991
-9.3417,25.8575
-9.3417,25.8733
-9.3419,25.8667
-9.3419,25.9083
-9.3420,25.8559
-9.3420,25.8802
-9.3421,25.8774
-9.3423,25.8752
-9.3426,25.8741
-9.3427,25.8517
-9.3427,25.8595
-9.3429,25.8091
-9.3430,25.7940
-9.3430,25.8545
-9.3434,25.7877
-9.3435,25.8524
-9.3436,25.8613
-9.3439,25.8597
-9.3442,25.8547
-9.3448,25.8525
-9.3449,25.8563
-9.3449,25.8603
-9.3453,25.8752
-9.3454,25.8898
-9.3461,25.9026
-9.3464,25.8996
-9.3466,25.8980
-9.3470,25.8666
-9.3475,25.8566
-9.3485,25.8473
-9.3486,25.8598
-9.3488,25.8657
-9.3491,25.8607
-9.3497,25.8577
-9.3499,25.8527
-9.3507,25.8085
-9.3514,25.9075
-9.3545,25.8986
-9.3547,25.8920
-9.3555,25.8807
-9.3559,25.8675
-9.3561,25.8671
-9.3562,25.8625
-9.3562,25.8809
-9.3562,25.9133
-9.3566,25.9212
-9.3568,25.8574
-9.3570,25.9096
-9.3572,25.8934
-9.3572,25.9048
-9.3578,25.9170
-9.3580,25.9192
-9.3581,25.9061
-9.3585,25.9126
-9.3587,25.8853
-9.3591,25.8619
-9.3593,25.9182
-9.3594,25.8956
-9.3595,25.8704
-9.3600,25.8683
-9.3605,25.8833
-9.3606,25.8584
-9.3614,25.9178
-9.3617,25.8673
-9.3619,25.9145
-9.3623,25.8832
-9.3628,25.8473
-9.3635,25.8932
-9.3635,25.9185
-9.3637,25.9060
-9.3638,25.9035
-9.3643,25.8928
-9.3643,25.9036
-9.3644,25.8907
-9.3649,25.8985
-9.3653,25.8583
-9.3657,25.8836
-9.3685,25.9155
-9.3705,25.9249
-9.3707,25.9203
-9.3709,25.9154
-9.3713,25.9153
-9.3714,25.9116
-9.3715,25.9103
-9.3719,25.9016
-9.3721,25.9118
-9.3728,25.9313
-9.3738,25.9147
-9.3745,25.9106
-9.3746,25.9183
-9.3750,25.8987
-9.3751,25.9083
-9.3752,25.9140
-9.3753,25.9112
-9.3753,25.9179
-9.3754,25.9091
-9.3758,25.9151
-9.3758,25.9185
-9.3763,25.9162
-9.3768,25.9191
-9.3769,25.9102
-9.3780,25.9191
-9.3790,25.9167
-9.3792,25.9204
-9.3798,25.9161
-9.3803,25.9248
-9.3804,25.9214
-9.3808,25.9095
-9.3808,25.9136
-9.3810,25.9086
-9.3813,25.9144
-9.3815,25.9094
-9.3817,25.9115
-9.3858,25.9214
-9.3881,26.0018
-9.3882,25.9212
-9.3884,25.9162
-9.3888,25.9109
-9.3890,25.9059
-9.3890,25.9112
-9.3891,25.9075
-9.3899,25.9077
-9.3904,25.9898
-9.3906,25.9272
-9.3908,25.9222
-9.3912,25.9265
-9.3913,25.9156
-9.3918,25.9164
-9.3919,25.9179
-9.3920,25.9115
-9.3924,25.9359
-9.3926,25.9238
-9.3927,25.9149
-9.3928,25.9121
-9.3929,25.9099
-9.3933,25.9194
-9.3935,25.9144
-9.3944,25.9972
-9.3947,25.9060
-9.3953,25.9951
-9.3955,25.8929
-9.3960,25.9099
-9.3964,25.9196
-9.3974,25.9170
-9.3976,25.9120
